pincode,district,state_name,latitude,longitude
793123,RI BHOI,MEGHALAYA,26.036524,92.083764
793150,WEST JAINTIA HILLS,MEGHALAYA,25.442639,92.196972
793151,WEST JAINTIA HILLS,MEGHALAYA,25.281644,92.588735
793160,EAST JAINTIA HILLS,MEGHALAYA,25.281644,92.588735
793200,EAST JAINTIA HILLS,MEGHALAYA,25.281644,92.588735
793210,EAST JAINTIA HILLS,MEGHALAYA,25.281644,92.588735
794001,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794002,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794003,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794005,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794101,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794102,SOUTH GARO HILLS,MEGHALAYA,25.315137,90.595313
794103,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794104,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794105,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794106,SOUTH WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794107,SOUTH GARO HILLS,MEGHALAYA,25.512472,90.220639
794108,NORTH GARO HILLS,MEGHALAYA,25.512472,90.220639
794109,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794110,EAST GARO HILLS,MEGHALAYA,25.607616,90.614548
794111,EAST GARO HILLS,MEGHALAYA,25.607616,90.614548
794112,WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
794114,SOUTH GARO HILLS,MEGHALAYA,25.315137,90.595313
794115,SOUTH WEST GARO HILLS,MEGHALAYA,25.512472,90.220639
795001,IMPHAL WEST,MANIPUR,24.806037,93.939528
795002,IMPHAL WEST,MANIPUR,24.5102,93.5604
795003,IMPHAL WEST,MANIPUR,24.750941,93.928189
795004,IMPHAL WEST,MANIPUR,24.818556,93.925667
795005,IMPHAL EAST,MANIPUR,24.816532,93.952827
795006,CHURACHANDPUR,MANIPUR,24.801972,93.940528
795007,SENAPATI,MANIPUR,25.325855,94.12465
795008,IMPHAL WEST,MANIPUR,24.775701,93.93855
795009,IMPHAL WEST,MANIPUR,24.801972,93.940528
795010,IMPHAL EAST,MANIPUR,24.82205,93.960775
795101,KAKCHING,MANIPUR,24.078468,93.999099
795102,CHANDEL,MANIPUR,24.078468,93.999099
795103,KAKCHING,MANIPUR,24.29,93.5857
795104,SENAPATI,MANIPUR,25.325855,94.12465
795105,SENAPATI,MANIPUR,25.325855,94.12465
795106,SENAPATI,MANIPUR,25.325855,94.12465
795107,KANGPOKPI,MANIPUR,25.325855,94.12465
795112,KANGPOKPI,MANIPUR,25.325855,94.12465
795113,IMPHAL WEST,MANIPUR,24.801972,93.940528
795114,IMPHAL EAST,MANIPUR,24.816532,93.952827
795115,JIRIBAM,MANIPUR,24.801972,93.940528
795116,JIRIBAM,MANIPUR,24.801972,93.940528
795117,CHURACHANDPUR,MANIPUR,24.333267,93.751896
795118,KANGPOKPI,MANIPUR,24.333267,93.751896
795122,KANGPOKPI,MANIPUR,25.325855,94.12465
795124,BISHNUPUR,MANIPUR,24.632537,93.770101
795125,TAMENGLONG,MANIPUR,25.325855,94.12465
795126,BISHNUPUR,MANIPUR,24.632537,93.770101
795127,CHANDEL,MANIPUR,24.078468,93.999099
795128,CHURACHANDPUR,MANIPUR,24.35725,93.702806
795129,KANGPOKPI,MANIPUR,25.325855,94.12465
795130,THOUBAL,MANIPUR,24.67,93.997435
795131,TENGNOUPAL,MANIPUR,24.078468,93.999099
795132,IMPHAL WEST,MANIPUR,24.67,93.997435
795133,BISHNUPUR,MANIPUR,24.2959,93.46
795134,BISHNUPUR,MANIPUR,24.4202,93.4955
795135,KAKCHING,MANIPUR,24.078468,93.999099
795136,IMPHAL WEST,MANIPUR,24.816532,93.952827
795138,THOUBAL,MANIPUR,24.642972,93.998389
795139,CHURACHANDPUR,MANIPUR,24.333267,93.751896
795140,IMPHAL WEST,MANIPUR,24.816532,93.952827
795141,TAMENGLONG,MANIPUR,24.849033,93.554487
795142,UKHRUL,MANIPUR,25.109111,94.359222
795144,UKHRUL,MANIPUR,25.089516,94.363386
795145,KAMJONG,MANIPUR,25.089516,94.363386
795146,IMPHAL WEST,MANIPUR,24.801972,93.940528
795147,NONEY,MANIPUR,24.849033,93.554487
795148,THOUBAL,MANIPUR,24.67,93.997435
795149,THOUBAL,MANIPUR,24.67,93.997435
795150,SENAPATI,MANIPUR,25.325855,94.12465
795159,NONEY,MANIPUR,24.849033,93.554487
796001,AIZAWL,MIZORAM,23.725833,92.719028
796004,AIZAWL,MIZORAM,23.725833,92.719028
796005,AIZAWL,MIZORAM,23.725833,92.719028
796007,AIZAWL,MIZORAM,23.741368,92.718002
796008,AIZAWL,MIZORAM,23.725833,92.719028
796009,AIZAWL,MIZORAM,23.725833,92.719028
796012,AIZAWL,MIZORAM,23.725833,92.719028
796014,AIZAWL,MIZORAM,23.725833,92.719028
796015,AIZAWL,MIZORAM,23.783589,92.696284
796017,AIZAWL,MIZORAM,23.725833,92.719028
796036,AIZAWL,MIZORAM,23.725833,92.719028
796070,KOLASIB,MIZORAM,24.225321,92.676727
796075,KOLASIB,MIZORAM,24.225321,92.676727
796081,KOLASIB,MIZORAM,24.225321,92.676727
796091,KOLASIB,MIZORAM,24.225321,92.676727
796101,KOLASIB,MIZORAM,24.225321,92.676727
796111,AIZAWL,MIZORAM,23.725833,92.719028
796161,AIZAWL,MIZORAM,23.725833,92.719028
796181,SERCHHIP,MIZORAM,23.341457,92.85018
796184,SERCHHIP,MIZORAM,23.725833,92.719028
796186,SERCHHIP,MIZORAM,23.341457,92.85018
796190,AIZAWL,MIZORAM,23.725833,92.719028
796230,AIZAWL,MIZORAM,23.725833,92.719028
796261,SAITUAL,MIZORAM,23.725833,92.719028
796290,SAITUAL,MIZORAM,23.470632,93.322124
796310,KHAWZAWL,MIZORAM,23.470632,93.322124
796320,CHAMPHAI,MIZORAM,23.470632,93.322124
796321,CHAMPHAI,MIZORAM,23.470632,93.322124
796370,SERCHHIP,MIZORAM,23.341457,92.85018
796410,AIZAWL,MIZORAM,23.93323,92.489224
796421,AIZAWL,MIZORAM,23.725833,92.719028
796431,MAMIT,MIZORAM,23.93323,92.489224
796441,MAMIT,MIZORAM,23.93323,92.489224
796471,MAMIT,MIZORAM,23.725833,92.719028
796501,MAMIT,MIZORAM,23.93323,92.489224
796571,HNAHTHIAL,MIZORAM,22.866794,92.766594
796581,HNAHTHIAL,MIZORAM,22.866794,92.766594
796691,LUNGLEI,MIZORAM,22.866794,92.766594
796701,LUNGLEI,MIZORAM,22.889611,92.743528
796710,LUNGLEI,MIZORAM,22.866794,92.766594
796751,LUNGLEI,MIZORAM,22.866794,92.766594
796770,LUNGLEI,MIZORAM,22.866794,92.766594
796772,LAWNGTLAI,MIZORAM,22.528252,92.893438
796810,LAWNGTLAI,MIZORAM,22.528252,92.893438
796891,LAWNGTLAI,MIZORAM,22.528252,92.893438
796901,SAIHA,MIZORAM,22.489779,92.979097
797001,KOHIMA,NAGALAND,25.670778,94.107583
797002,KOHIMA,NAGALAND,25.670778,94.107583
797003,KOHIMA,NAGALAND,25.670778,94.107583
797004,KOHIMA,NAGALAND,25.670778,94.107583
797099,WOKHA,NAGALAND,26.284959,94.111826
797101,PEREN,NAGALAND,25.670778,94.107583
797103,DIMAPUR,NAGALAND,25.863216,93.754315
797104,PHEK,NAGALAND,25.650812,94.393347
797105,KOHIMA,NAGALAND,25.670778,94.107583
797106,DIMAPUR,NAGALAND,25.863216,93.754315
797107,PHEK,NAGALAND,25.650812,94.393347
797108,PHEK,NAGALAND,25.7077,94.4616
797109,KOHIMA,NAGALAND,25.670778,94.107583
797110,PEREN,NAGALAND,25.512492,93.738377
797111,WOKHA,NAGALAND,26.0942,94.2599
797112,DIMAPUR,NAGALAND,25.87579,93.731017
797113,DIMAPUR,NAGALAND,25.863216,93.754315
797114,PHEK,NAGALAND,25.650812,94.393347
797115,DIMAPUR,NAGALAND,25.863216,93.754315
797116,DIMAPUR,NAGALAND,25.863216,93.754315
797117,DIMAPUR,NAGALAND,25.863216,93.754315
797118,DIMAPUR,NAGALAND,25.670778,94.107583
797120,KOHIMA,NAGALAND,25.670778,94.107583
797121,KOHIMA,NAGALAND,25.670778,94.107583
798601,MOKOKCHUNG,NAGALAND,26.324694,94.518833
798602,MON,NAGALAND,26.481574,94.992649
798603,MON,NAGALAND,26.481574,94.992649
798604,MOKOKCHUNG,NAGALAND,26.322074,94.51448
798607,MOKOKCHUNG,NAGALAND,26.273415,94.456705
798611,KIPHIRE,NAGALAND,25.848481,94.874246
798612,TUENSANG,NAGALAND,26.233806,94.811583
798613,MOKOKCHUNG,NAGALAND,26.322074,94.51448
798614,MOKOKCHUNG,NAGALAND,26.322074,94.51448
798615,MOKOKCHUNG,NAGALAND,26.322074,94.51448
798616,TUENSANG,NAGALAND,24.751389,78.837833
798618,MOKOKCHUNG,NAGALAND,26.322074,94.51448
798620,ZUNHEBOTO,NAGALAND,26.013333,94.526444
798621,MON,NAGALAND,26.721167,95.026778
798622,MON,NAGALAND,26.481574,94.992649
798623,MOKOKCHUNG,NAGALAND,26.322074,94.51448
798625,LONGLENG,NAGALAND,26.505519,94.831898
798627,ZUNHEBOTO,NAGALAND,26.163016,94.541679
799001,WEST TRIPURA,TRIPURA,23.82975,91.278833
799002,WEST TRIPURA,TRIPURA,23.82975,91.278833
799003,WEST TRIPURA,TRIPURA,23.811778,91.267667
799004,WEST TRIPURA,TRIPURA,23.824472,91.292167
799005,WEST TRIPURA,TRIPURA,23.845491,91.288864
799006,WEST TRIPURA,TRIPURA,23.857444,91.28725
799007,WEST TRIPURA,TRIPURA,23.835556,91.295028
799008,WEST TRIPURA,TRIPURA,23.8475,91.34185
799009,WEST TRIPURA,TRIPURA,23.884989,91.250156
799010,WEST TRIPURA,TRIPURA,23.82975,91.278833
799011,SEPAHIJALA,TRIPURA,23.82975,91.278833
799012,WEST TRIPURA,TRIPURA,23.888027,91.292465
799013,GOMATI,TRIPURA,23.487446,91.490975
799014,WEST TRIPURA,TRIPURA,23.790694,91.270639
799015,WEST TRIPURA,TRIPURA,23.909314,91.251929
799022,WEST TRIPURA,TRIPURA,23.82975,91.278833
799035,WEST TRIPURA,TRIPURA,23.832823,91.368358
799045,WEST TRIPURA,TRIPURA,23.821607,91.448761
799046,WEST TRIPURA,TRIPURA,23.84697,91.414596
799101,GOMATI,TRIPURA,23.540833,91.49175
799102,SEPAHIJALA,TRIPURA,23.674028,91.28225
799103,SEPAHIJALA,TRIPURA,24.1314,91.1651
799104,GOMATI,TRIPURA,23.9408,91.9881
799105,GOMATI,TRIPURA,23.292,91.2548
799113,GOMATI,TRIPURA,23.555724,91.451206
799114,GOMATI,TRIPURA,23.546582,91.47523
799115,SEPAHIJALA,TRIPURA,23.491722,91.329583
799120,GOMATI,TRIPURA,23.540833,91.49175
799125,GOMATI,TRIPURA,23.540833,91.49175
799130,WEST TRIPURA,TRIPURA,23.82975,91.278833
799131,SEPAHIJALA,TRIPURA,23.055887,82.681853
799141,SOUTH TRIPURA,TRIPURA,21.2319,92.1141
799142,SOUTH TRIPURA,TRIPURA,23.540833,91.49175
799143,SOUTH TRIPURA,TRIPURA,23.0423,91.3854
799144,SOUTH TRIPURA,TRIPURA,23.31075,91.562444
799145,SOUTH TRIPURA,TRIPURA,23.003694,91.732639
799150,SOUTH TRIPURA,TRIPURA,23.540833,91.49175
799153,SOUTH TRIPURA,TRIPURA,23.82975,91.278833
799155,SOUTH TRIPURA,TRIPURA,23.251778,91.455778
799156,SOUTH TRIPURA,TRIPURA,23.540833,91.49175
799157,SOUTH TRIPURA,TRIPURA,23.540833,91.49175
799201,KHOWAI,TRIPURA,24.081306,91.596278
799202,KHOWAI,TRIPURA,23.82975,91.278833
799203,KHOWAI,TRIPURA,23.82975,91.278833
799204,DHALAI,TRIPURA,23.90603,91.990797
799205,KHOWAI,TRIPURA,23.840139,91.634611
799207,KHOWAI,TRIPURA,24.0441,91.3622
799210,WEST TRIPURA,TRIPURA,23.929796,91.336714
799211,WEST TRIPURA,TRIPURA,23.82975,91.278833
799212,WEST TRIPURA,TRIPURA,23.82975,91.278833
799250,NORTH TRIPURA,TRIPURA,24.378833,92.159806
799251,NORTH TRIPURA,TRIPURA,24.378833,92.159806
799253,NORTH TRIPURA,TRIPURA,24.374444,92.164972
799254,NORTH TRIPURA,TRIPURA,24.378833,92.159806
799256,NORTH TRIPURA,TRIPURA,24.1417,92.1732
799260,NORTH TRIPURA,TRIPURA,24.151,92.857
799261,NORTH TRIPURA,TRIPURA,24.378833,92.159806
799262,NORTH TRIPURA,TRIPURA,24.437103,92.242231
799263,UNAKOTI,TRIPURA,24.378833,92.159806
799264,UNAKOTI,TRIPURA,24.162389,92.037972
799266,DHALAI,TRIPURA,24.128263,92.026399
799269,NORTH TRIPURA,TRIPURA,23.562,92.1651
799270,NORTH TRIPURA,TRIPURA,24.378833,92.159806
799271,NORTH TRIPURA,TRIPURA,24.378833,92.159806
799273,DHALAI,TRIPURA,23.90603,91.990797
799275,DHALAI,TRIPURA,23.90603,91.990797
799277,UNAKOTI,TRIPURA,24.329778,91.998722
799278,DHALAI,TRIPURA,23.90603,91.990797
799279,UNAKOTI,TRIPURA,24.378833,92.159806
799280,UNAKOTI,TRIPURA,24.378833,92.159806
799281,UNAKOTI,TRIPURA,24.378833,92.159806
799282,UNAKOTI,TRIPURA,24.378833,92.159806
799284,DHALAI,TRIPURA,23.90603,91.990797
799285,DHALAI,TRIPURA,23.90603,91.990797
799286,DHALAI,TRIPURA,24.1469,91.82295
799287,DHALAI,TRIPURA,23.90603,91.990797
799288,UNAKOTI,TRIPURA,24.378833,92.159806
799289,DHALAI,TRIPURA,23.921722,91.850611
799290,UNAKOTI,TRIPURA,24.1036,92.0107
800001,PATNA,BIHAR,25.586953,85.127427
800002,PATNA,BIHAR,25.582127,85.11328
800003,PATNA,BIHAR,25.610435,85.148958
800004,PATNA,BIHAR,25.599724,85.240358
800005,PATNA,BIHAR,25.618472,85.168361
800006,PATNA,BIHAR,25.490994,85.140884
800007,PATNA,BIHAR,25.602282,85.177208
800008,PATNA,BIHAR,25.601694,84.707481
800009,PATNA,BIHAR,25.481356,85.320851
800010,PATNA,BIHAR,25.633112,85.113811
800011,PATNA,BIHAR,24.924666,88.030802
800012,PATNA,BIHAR,25.561193,85.138054
800013,PATNA,BIHAR,25.594095,85.137565
800014,PATNA,BIHAR,25.598112,85.108372
800015,PATNA,BIHAR,25.582278,85.043628
800016,PATNA,BIHAR,25.603583,85.132556
800017,PATNA,BIHAR,25.594095,85.137565
800018,PATNA,BIHAR,25.594095,85.137565
800019,PATNA,BIHAR,25.6716,85.0646
800020,PATNA,BIHAR,26.005446,85.170074
800021,PATNA,BIHAR,25.439612,81.862055
800022,PATNA,BIHAR,25.579444,85.152149
800023,PATNA,BIHAR,25.590052,85.149233
800024,PATNA,BIHAR,20.27097,85.826866
800025,PATNA,BIHAR,25.620956,85.079836
800026,PATNA,BIHAR,25.59637,85.174359
800027,PATNA,BIHAR,25.579444,85.152149
800028,PATNA,BIHAR,25.607941,85.117607
800030,PATNA,BIHAR,26.45593,82.848489
801102,PATNA,BIHAR,25.310247,85.118465
801103,PATNA,BIHAR,25.360948,85.377772
801104,PATNA,BIHAR,25.24918,85.403622
801105,PATNA,BIHAR,25.525471,85.290084
801106,PATNA,BIHAR,25.563323,84.869808
801108,PATNA,BIHAR,25.623953,84.986597
801109,PATNA,BIHAR,25.382237,85.165117
801110,PATNA,BIHAR,25.307124,85.215932
801111,PATNA,BIHAR,25.373773,85.371043
801112,PATNA,BIHAR,25.454765,84.549223
801113,PATNA,BIHAR,25.321706,85.308062
801301,NALANDA,BIHAR,25.074939,85.743371
801302,NALANDA,BIHAR,25.819423,83.952194
801303,NALANDA,BIHAR,25.259406,84.937874
801304,PATNA,BIHAR,25.344444,85.280225
801305,NALANDA,BIHAR,25.689957,83.759829
801306,NALANDA,BIHAR,24.351111,84.222222
801307,NALANDA,BIHAR,25.412444,85.134778
801503,PATNA,BIHAR,25.595489,85.135568
801505,PATNA,BIHAR,25.541438,85.174635
801506,PATNA,BIHAR,25.404886,85.307777
801507,PATNA,BIHAR,25.556328,85.02036
802101,BUXAR,BIHAR,25.533368,84.156445
802102,BUXAR,BIHAR,25.54699,83.937605
802103,BUXAR,BIHAR,25.548874,84.007577
802111,BUXAR,BIHAR,25.551852,84.118795
802112,BHOJPUR,BIHAR,25.549236,84.333693
802113,BUXAR,BIHAR,25.575639,84.035349
802114,BUXAR,BIHAR,25.476584,83.887045
802115,BUXAR,BIHAR,25.515804,84.170262
802116,BUXAR,BIHAR,25.550279,83.982851
802117,BUXAR,BIHAR,25.364177,84.039091
802118,BUXAR,BIHAR,25.621479,84.062395
802119,BUXAR,BIHAR,25.544321,84.141064
802120,BUXAR,BIHAR,25.622492,84.133215
802122,BUXAR,BIHAR,25.381636,84.258206
802123,BUXAR,BIHAR,25.446966,84.041788
802125,BUXAR,BIHAR,25.462636,84.21014
802126,BUXAR,BIHAR,25.631635,84.126474
802127,BUXAR,BIHAR,25.468367,84.236146
802128,BUXAR,BIHAR,25.364969,83.912152
802129,BUXAR,BIHAR,25.384651,84.161406
802130,BUXAR,BIHAR,25.567792,84.412507
802131,BUXAR,BIHAR,25.563,84.180884
802132,KAIMUR (BHABUA),BIHAR,25.087603,84.130077
802133,BUXAR,BIHAR,25.471411,84.325209
802134,BUXAR,BIHAR,25.52465,84.271913
802135,BUXAR,BIHAR,25.63899,84.121466
802136,BUXAR,BIHAR,25.548381,84.139105
802152,BHOJPUR,BIHAR,25.53258,84.465485
802154,BHOJPUR,BIHAR,25.522618,84.545653
802155,BHOJPUR,BIHAR,25.42981,84.404225
802156,BHOJPUR,BIHAR,25.609658,84.587855
802157,BHOJPUR,BIHAR,25.569475,84.587739
802158,BHOJPUR,BIHAR,25.471988,84.442356
802159,BHOJPUR,BIHAR,25.421862,84.453613
802160,BHOJPUR,BIHAR,25.57368,84.779955
802161,BHOJPUR,BIHAR,25.542005,84.734817
802162,BHOJPUR,BIHAR,25.510247,84.54394
802163,BHOJPUR,BIHAR,25.756239,84.71314
802164,BHOJPUR,BIHAR,25.377453,84.714326
802165,BHOJPUR,BIHAR,25.596552,84.410585
802166,BHOJPUR,BIHAR,25.615937,84.507003
802183,BHOJPUR,BIHAR,25.58876,84.223877
802201,BHOJPUR,BIHAR,25.352028,84.610938
802202,BHOJPUR,BIHAR,25.371686,84.4048
802203,BHOJPUR,BIHAR,25.425519,84.547735
802204,BHOJPUR,BIHAR,25.309103,84.361368
802205,ROHTAS,BIHAR,25.193776,84.359855
802206,BHOJPUR,BIHAR,25.434525,84.632437
802207,BHOJPUR,BIHAR,25.313523,84.421441
802208,BHOJPUR,BIHAR,25.2957,84.610677
802209,BHOJPUR,BIHAR,25.22183,84.407246
802210,BHOJPUR,BIHAR,25.508805,84.613613
802211,ROHTAS,BIHAR,25.018492,84.078948
802212,ROHTAS,BIHAR,25.099243,84.214979
802213,ROHTAS,BIHAR,25.006761,84.02767
802214,ROHTAS,BIHAR,25.084957,84.242488
802215,ROHTAS,BIHAR,24.927255,84.025446
802216,ROHTAS,BIHAR,25.206721,84.082425
802217,ROHTAS,BIHAR,24.923418,84.062445
802218,ROHTAS,BIHAR,25.063376,84.09993
802219,ROHTAS,BIHAR,24.886481,84.098903
802220,ROHTAS,BIHAR,24.9684,84.056018
802221,ROHTAS,BIHAR,25.259192,84.235812
802222,BHOJPUR,BIHAR,25.282283,84.509777
802223,BHOJPUR,BIHAR,25.35476,84.493543
802226,ROHTAS,BIHAR,24.962065,84.073225
802301,BHOJPUR,BIHAR,25.583995,84.680936
802302,BHOJPUR,BIHAR,25.558722,84.667472
802311,BHOJPUR,BIHAR,25.634049,84.701774
802312,BHOJPUR,BIHAR,25.577049,84.632318
802313,BHOJPUR,BIHAR,25.611723,84.658134
802314,BHOJPUR,BIHAR,25.608595,84.639127
802316,BHOJPUR,BIHAR,25.689982,84.623798
802351,BHOJPUR,BIHAR,25.62715,84.557591
802352,BHOJPUR,BIHAR,25.461026,84.853301
803101,NALANDA,BIHAR,25.345827,85.472633
803107,NALANDA,BIHAR,25.181395,85.310963
803108,NALANDA,BIHAR,25.3506,85.408491
803109,NALANDA,BIHAR,25.145345,85.496958
803110,NALANDA,BIHAR,24.796925,85.133911
803111,NALANDA,BIHAR,24.756083,83.449944
803113,NALANDA,BIHAR,25.255893,85.458809
803114,NALANDA,BIHAR,25.130063,84.086244
803115,NALANDA,BIHAR,25.088221,85.633436
803116,NALANDA,BIHAR,25.110917,85.248022
803117,NALANDA,BIHAR,24.66072,84.434169
803118,NALANDA,BIHAR,26.212111,84.024142
803119,NALANDA,BIHAR,25.53821,85.333642
803120,NALANDA,BIHAR,25.366458,85.278993
803121,NALANDA,BIHAR,25.19,85.52
803201,PATNA,BIHAR,25.497898,85.216475
803202,PATNA,BIHAR,25.548605,85.271313
803203,PATNA,BIHAR,26.716571,83.265935
803211,PATNA,BIHAR,25.368796,86.007037
803212,PATNA,BIHAR,26.158126,84.404831
803213,NALANDA,BIHAR,25.014458,85.190049
803214,PATNA,BIHAR,25.173742,86.307633
803215,PATNA,BIHAR,25.19,85.52
803216,NALANDA,BIHAR,24.50125,84.9875
803221,PATNA,BIHAR,25.40669,85.733895
803301,PATNA,BIHAR,25.345625,85.952153
803302,PATNA,BIHAR,25.374793,85.908994
803303,PATNA,BIHAR,25.383681,85.944458
803306,PATNA,BIHAR,25.3575,85.8375
803307,PATNA,BIHAR,25.325,85.755
804401,ARWAL,BIHAR,25.193941,84.93859
804402,ARWAL,BIHAR,25.750426,83.560898
804403,JEHANABAD,BIHAR,24.90218,84.743703
804404,GAYA,BIHAR,25.091107,84.718372
804405,JEHANABAD,BIHAR,25.216089,84.990603
804406,JEHANABAD,BIHAR,25.27489,85.012939
804407,JEHANABAD,BIHAR,25.031611,84.799829
804408,JEHANABAD,BIHAR,25.228402,84.994983
804417,JEHANABAD,BIHAR,25.221032,84.983215
804418,JEHANABAD,BIHAR,25.275886,83.422254
804419,ARWAL,BIHAR,25.205419,85.065901
804420,JEHANABAD,BIHAR,25.207848,85.003694
804421,ARWAL,BIHAR,24.904898,85.176544
804422,JEHANABAD,BIHAR,25.199236,84.987859
804423,ARWAL,BIHAR,25.402838,83.717896
804424,JEHANABAD,BIHAR,25.057063,84.973747
804425,JEHANABAD,BIHAR,25.205749,85.052674
804426,ARWAL,BIHAR,25.157728,84.830577
804427,JEHANABAD,BIHAR,25.15764,85.526824
804428,ARWAL,BIHAR,24.84546,83.650014
804429,JEHANABAD,BIHAR,25.21657,84.990836
804432,JEHANABAD,BIHAR,25.161896,84.974208
804435,GAYA,BIHAR,24.948617,84.988644
804451,PATNA,BIHAR,25.545546,84.950138
804452,JEHANABAD,BIHAR,24.706375,84.766153
804453,PATNA,BIHAR,25.327274,85.260664
804454,JEHANABAD,BIHAR,25.238694,85.162821
805101,NAWADA,BIHAR,24.838759,85.482704
805102,NAWADA,BIHAR,24.808261,85.652152
805103,NAWADA,BIHAR,24.837488,85.426234
805104,NAWADA,BIHAR,24.877986,85.566539
805105,NALANDA,BIHAR,25.068513,85.626134
805106,NAWADA,BIHAR,24.83628,85.858854
805107,NAWADA,BIHAR,24.851371,85.700856
805108,NAWADA,BIHAR,25.074612,85.635723
805109,NAWADA,BIHAR,24.953943,85.4004
805110,NAWADA,BIHAR,24.887,85.535028
805111,NAWADA,BIHAR,24.903307,85.548627
805112,NAWADA,BIHAR,24.892812,85.558843
805113,NAWADA,BIHAR,24.678003,84.775251
805114,NAWADA,BIHAR,24.8833,85.5333
805121,NAWADA,BIHAR,24.834671,85.563368
805122,NAWADA,BIHAR,24.773868,85.428721
805123,NAWADA,BIHAR,24.956096,85.531262
805124,NAWADA,BIHAR,24.95153,85.719057
805125,NAWADA,BIHAR,24.64721,85.497125
805126,NAWADA,BIHAR,24.747351,85.535935
805127,NAWADA,BIHAR,24.559672,85.435228
805128,GAYA,BIHAR,24.771129,85.300463
805129,NAWADA,BIHAR,24.975215,85.304447
805130,NAWADA,BIHAR,24.816732,85.27183
805131,GAYA,BIHAR,24.800543,85.230846
805132,NAWADA,BIHAR,24.9551,85.724123
811101,SHEIKHPURA,BIHAR,25.139974,85.757749
811102,SHEIKHPURA,BIHAR,25.134147,85.689843
811103,SHEIKHPURA,BIHAR,25.137295,85.761901
811104,NALANDA,BIHAR,25.196333,85.521111
811105,SHEIKHPURA,BIHAR,25.136524,85.550538
811106,LAKHISARAI,BIHAR,25.258835,86.227113
811107,SHEIKHPURA,BIHAR,25.133828,85.972902
811112,LAKHISARAI,BIHAR,25.204771,86.25774
811201,MUNGER,BIHAR,25.321343,86.430997
811202,MUNGER,BIHAR,25.368571,86.460808
811211,MUNGER,BIHAR,25.268581,86.533762
811212,MUNGER,BIHAR,25.353443,86.468349
811213,MUNGER,BIHAR,25.18405,86.534707
811214,MUNGER,BIHAR,25.339004,86.491279
811301,JAMUI,BIHAR,24.947588,85.938866
811302,LAKHISARAI,BIHAR,25.253518,86.038751
811303,JAMUI,BIHAR,24.637792,86.377297
811304,SHEIKHPURA,BIHAR,25.090417,85.888165
811305,JAMUI,BIHAR,24.88032,86.276878
811307,JAMUI,BIHAR,24.926033,86.223215
811308,JAMUI,BIHAR,24.770988,86.405155
811309,LAKHISARAI,BIHAR,25.210454,86.262533
811310,LAKHISARAI,BIHAR,25.130438,86.159088
811311,LAKHISARAI,BIHAR,25.131999,86.088057
811312,JAMUI,BIHAR,24.954475,86.369429
811313,JAMUI,BIHAR,24.964437,86.254896
811314,JAMUI,BIHAR,24.77274,86.230666
811315,JAMUI,BIHAR,24.971293,86.065236
811316,JAMUI,BIHAR,24.825014,86.285678
811317,JAMUI,BIHAR,24.819706,86.215026
812001,BHAGALPUR,BIHAR,25.249828,86.986135
812002,BHAGALPUR,BIHAR,25.24488,86.977454
812003,BHAGALPUR,BIHAR,25.249694,86.986972
812004,BHAGALPUR,BIHAR,24.842961,85.238726
812005,BHAGALPUR,BIHAR,24.885795,86.241938
812006,BHAGALPUR,BIHAR,25.026745,85.742938
812007,BHAGALPUR,BIHAR,25.240972,86.952889
813101,BANKA,BIHAR,24.830821,86.12985
813102,SUPAUL,BIHAR,25.522012,86.857343
813103,BANKA,BIHAR,24.754837,86.394988
813104,BANKA,BIHAR,24.886649,85.488967
813105,BANKA,BIHAR,24.467189,85.049897
813106,BANKA,BIHAR,24.620474,86.335911
813107,BANKA,BIHAR,24.762074,85.673313
813108,BHAGALPUR,BIHAR,24.93745,86.541512
813109,BANKA,BIHAR,24.415733,85.737372
813110,BANKA,BIHAR,24.765338,86.5304
813201,MUNGER,BIHAR,24.746795,85.286941
813202,BANKA,BIHAR,25.510629,86.557962
813203,BHAGALPUR,BIHAR,25.596228,87.20608
813204,BHAGALPUR,BIHAR,24.559454,85.030033
813205,BANKA,BIHAR,24.379135,85.370858
813206,BHAGALPUR,BIHAR,25.071312,85.306082
813207,BANKA,BIHAR,24.837563,86.438137
813208,SAHEBGANJ,JHARKHAND,25.046347,87.402291
813209,BHAGALPUR,BIHAR,25.383493,86.939179
813210,BHAGALPUR,BIHAR,24.88795,86.64642
813211,BANKA,BIHAR,25.057724,86.677583
813212,BANKA,BIHAR,24.521535,86.269357
813213,BHAGALPUR,BIHAR,24.628163,85.163003
813214,BHAGALPUR,BIHAR,25.249694,86.986972
813221,MUNGER,BIHAR,24.659091,85.59112
813222,BHAGALPUR,BIHAR,24.708671,85.085792
814101,DUMKA,JHARKHAND,24.244502,87.241744
814102,DUMKA,JHARKHAND,24.488403,87.193104
